    0.0100000000,-1.287200223E-03, 2.346055273E-03,-9.962096504E-02,-4.357877238E-05, 7.348859380E-06,-2.329417943E-05
    0.0200000000, 1.323136938E-05,-1.414936517E-05,-9.810410358E-02, 8.056762247E-07, 4.117041821E-05,-3.859317784E-07
    0.0300000000,-5.422369670E-04, 1.636207542E-04,-9.830099159E-02, 1.253357168E-05, 2.413206998E-05, 1.561959998E-05
    0.0400000000, 5.791368872E-04,-1.931716554E-04,-9.790719048E-02,-1.092151876E-05, 5.820875011E-05,-1.639194648E-05
    0.0500000000,-1.765728918E-03, 9.503195061E-04,-9.844551323E-02, 1.000862933E-05,-6.656159045E-06,-1.778616786E-05
    0.0600000000, 1.256265553E-03,-8.019706251E-04,-9.795956932E-02, 3.328534863E-06, 7.195885221E-05, 3.301926018E-05
    0.0700000000, 1.488489030E-03, 1.924189015E-03,-9.828042449E-02, 7.007941964E-06, 8.531355543E-05, 2.708464456E-05
    0.0800000000,-8.571422446E-04,-2.133596797E-03,-9.773083481E-02,-1.711927308E-05, 1.406566025E-05,-4.386353020E-05
    0.0900000000,-2.720318523E-03,-5.846280452E-04,-9.869290459E-02, 3.345359720E-05,-1.009777911E-05,-1.493767975E-05
    0.1000000000, 1.011298856E-03, 1.517199879E-03,-9.785699476E-02,-2.263623684E-05, 4.461179454E-05,-3.235119883E-06
    0.1100000000, 1.932115228E-03,-3.424132624E-04,-9.757994356E-02,-4.387226485E-06, 7.233214778E-05, 3.489192133E-05
    0.1200000000,-6.036859064E-04,-4.746043679E-04,-9.848349310E-02, 8.514894338E-06, 4.079703404E-05,-2.258633376E-06
    0.1300000000, 2.938780812E-04, 2.751967329E-03,-9.760154880E-02,-8.806946442E-06, 7.530919076E-05, 2.644982342E-06
    0.1400000000, 1.282276688E-03,-8.427503687E-04,-9.878250251E-02, 1.661266869E-05, 5.117469363E-05, 2.405394888E-05
    0.1500000000,-5.359228435E-04,-4.625979044E-04,-9.896198719E-02,-1.505527712E-05, 4.190260035E-06,-3.583728487E-05
    0.1600000000,-2.242517517E-04,-1.686075060E-03,-9.687318034E-02,-1.245449868E-06, 5.104572837E-05,-8.411987457E-06
    0.1700000000,-3.818574390E-04,-1.781378650E-03,-9.895646707E-02, 1.655993317E-05,-1.398964919E-05,-2.484800966E-06
    0.1800000000,-2.233532083E-03, 1.180252639E-03,-9.784146116E-02, 1.770465571E-05, 4.506215293E-05,-1.283972255E-05
    0.1900000000,-1.457241023E-03, 9.503965681E-04,-9.755583321E-02,-3.632342905E-05, 3.318645092E-05, 1.007529650E-05
    0.2000000000, 2.584945444E-03, 5.521767103E-04,-9.840473784E-02, 1.449488618E-05, 5.259592856E-05,-1.369592226E-05
    0.2100000000, 7.523969107E-04,-2.037088556E-03,-9.780114023E-02, 3.855032484E-06, 5.802240809E-05, 2.592125674E-05
    0.2200000000, 1.310884636E-03, 1.678288940E-03,-9.788200096E-02,-7.450898964E-06, 5.548039203E-05, 8.584142281E-06
    0.2300000000, 1.932491449E-04, 1.056217537E-03,-9.934326849E-02,-3.106145903E-05, 5.730492109E-05,-7.884936680E-06
    0.2400000000,-6.503269617E-04,-1.543352919E-03,-9.724457570E-02, 4.038319035E-05, 2.466258355E-05, 5.241732300E-06
    0.2500000000,-9.903889056E-04, 2.478715770E-03,-9.836139726E-02, 1.394533125E-05, 6.578361258E-05, 3.017667785E-05
    0.2600000000, 1.443400664E-03, 2.554343067E-04,-9.734399907E-02,-2.194590012E-05, 5.069612923E-05,-2.791897406E-05
    0.2700000000, 1.174733177E-03, 2.172347216E-04,-9.906607596E-02,-3.194319457E-06, 7.839920349E-05, 4.855501632E-06
    0.2800000000, 2.839793113E-04,-1.075265604E-03,-9.781972205E-02, 2.059901157E-05, 1.394591430E-05, 1.881306029E-05
    0.2900000000,-1.307236870E-05,-1.876418139E-03,-9.795163315E-02,-9.686434703E-06, 3.133746895E-05,-2.301366130E-05
    0.3000000000,-3.377880523E-04, 1.397510817E-03,-9.911467225E-02,-4.541285561E-06, 1.402301624E-05,-1.320956646E-05
    0.3100000000,-1.102981525E-03, 8.318346875E-04,-9.731349141E-02,-4.163166899E-05, 5.033054230E-05,-1.605469886E-05
    0.3200000000, 1.072878612E-03,-2.529641487E-03,-9.766380362E-02, 4.119721693E-05, 4.188573054E-05, 7.258800342E-06
    0.3300000000,-7.006804218E-05, 5.945559839E-04,-9.895509361E-02, 4.243714715E-05, 2.090042558E-05,-2.337655590E-05
